month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,date,adjusted_resale_price,adj_resale_price_per_sqm,address,latitude,longitude,min_dist_sch,min_dist_cbd,geohash,min_dist_mrt,postal_code
2015-01,HOUGANG,3 ROOM,242,HOUGANG ST 22,04 TO 06,67,New Generation,1984,68,01/01/2015,357234.1305,5331.852693,242 HOUGANG ST 22,1.357388977,103.8921679,1.077919733,8.896553638,w21zsp5gqgxh,2.42775189,530242
2015-01,HOUGANG,3 ROOM,327,HOUGANG AVE 5,07 TO 09,67,New Generation,1983,67,01/01/2015,357234.1305,5331.852693,327 HOUGANG AVE 5,1.368306832,103.8959876,0.257554904,10.15607568,w21zu1ndzyzk,0.446757909,530327
2015-01,HOUGANG,3 ROOM,328,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,67,01/01/2015,357234.1305,5331.852693,328 HOUGANG AVE 5,1.368743698,103.8967971,0.359095728,10.24212029,w21zu1pmdb6f,0.510625506,530328
2015-01,HOUGANG,3 ROOM,644,HOUGANG AVE 8,07 TO 09,60,Improved,1987,71,01/01/2015,357234.1305,5953.902174,644 HOUGANG AVE 8,1.371437365,103.8812611,0.739083643,9.796838937,w21zgcsj0y6q,3.492585293,530644
2015-01,HOUGANG,3 ROOM,335,HOUGANG AVE 7,04 TO 06,67,New Generation,1985,69,01/01/2015,369141.9348,5509.581116,335 HOUGANG AVE 7,1.368948175,103.8987181,0.558410966,10.36789273,w21zu30wxw7m,0.711819476,530335
2015-01,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,70,01/01/2015,370332.7152,5786.448676,501 HOUGANG AVE 8,1.372052696,103.8865314,1.015908524,10.07130244,w21zgczbg9hm,4.082332184,530501
2015-01,HOUGANG,3 ROOM,328,HOUGANG AVE 5,10 TO 12,67,New Generation,1983,67,01/01/2015,372714.2761,5562.899643,328 HOUGANG AVE 5,1.368743698,103.8967971,0.359095728,10.24212029,w21zu1pmdb6f,0.510625506,530328
2015-01,HOUGANG,3 ROOM,303,HOUGANG AVE 5,01 TO 03,74,Model A,1983,67,01/01/2015,375095.837,5068.862662,303 HOUGANG AVE 5,1.367970829,103.8947129,0.132148421,10.05541306,w21zu1jc420z,0.353390285,530303
2015-01,HOUGANG,3 ROOM,323,HOUGANG AVE 5,04 TO 06,67,New Generation,1982,66,01/01/2015,375095.837,5598.445328,323 HOUGANG AVE 5,1.367227506,103.8977983,0.411168741,10.15197471,w21zu2bhdjtt,0.680806576,530323
2015-01,HOUGANG,3 ROOM,619,HOUGANG AVE 8,07 TO 09,69,Improved,1985,69,01/01/2015,378668.1783,5487.944613,619 HOUGANG AVE 8,1.369847708,103.8837012,1.048023129,9.727236783,w21zgcmgcwjg,3.757563216,530619
2015-01,HOUGANG,3 ROOM,17,HOUGANG AVE 3,07 TO 09,73,New Generation,1978,62,01/01/2015,381049.7392,5219.85944,17 HOUGANG AVE 3,1.363434432,103.8909776,0.521549208,9.417392324,w21zu05ne4xe,0.766662337,530017
2015-01,HOUGANG,3 ROOM,412,HOUGANG AVE 10,01 TO 03,67,New Generation,1985,69,01/01/2015,383431.3,5722.855224,412 HOUGANG AVE 10,1.374704823,103.8953657,0.869989225,10.74903533,w21zu4q21rx9,0.404956096,530412
2015-01,HOUGANG,3 ROOM,327,HOUGANG AVE 5,04 TO 06,82,New Generation,1983,67,01/01/2015,392957.5435,4792.165165,327 HOUGANG AVE 5,1.368306832,103.8959876,0.257554904,10.15607568,w21zu1ndzyzk,0.446757909,530327
2015-01,HOUGANG,3 ROOM,154,HOUGANG ST 11,10 TO 12,67,New Generation,1984,68,01/01/2015,398911.4457,5953.902174,154 HOUGANG ST 11,1.352202953,103.8801732,1.131700422,7.775279185,w21zey5jpkzk,0.699139198,530154
2015-01,HOUGANG,3 ROOM,301,HOUGANG AVE 5,01 TO 03,74,Model A,1983,67,01/01/2015,404865.3479,5471.153349,301 HOUGANG AVE 5,1.367787515,103.8939299,0.096131494,9.996402399,w21zu0vrbn14,0.314563565,530301
2015-01,HOUGANG,4 ROOM,138,LOR AH SOO,07 TO 09,103,Model A,1984,68,01/01/2015,432119.9304,4195.339131,138 LOR AH SOO,1.351624426,103.8844479,1.260678457,7.923541433,w21zeyn3g149,0.893931574,530138
2015-01,HOUGANG,4 ROOM,636,HOUGANG AVE 8,13 TO 15,84,Simplified,1987,71,01/01/2015,438207.2,5216.752381,636 HOUGANG AVE 8,1.370612712,103.8792091,0.552740178,9.636217019,w21zgcd83h8r,3.259876066,530636
2015-01,HOUGANG,4 ROOM,242,HOUGANG ST 22,01 TO 03,93,New Generation,1984,68,01/01/2015,440588.7609,4737.513558,242 HOUGANG ST 22,1.357388977,103.8921679,1.077919733,8.896553638,w21zsp5gqgxh,2.42775189,530242
2015-01,HOUGANG,4 ROOM,943,HOUGANG ST 92,01 TO 03,104,Model A,1998,82,01/01/2015,440588.7609,4236.430393,943 HOUGANG ST 92,1.37386961,103.8805627,0.654096995,10.0255626,w21zgf5e2ece,3.442675779,530943
2015-01,HOUGANG,4 ROOM,690,HOUGANG ST 61,07 TO 09,84,Simplified,1987,71,01/01/2015,441779.5413,5259.280254,690 HOUGANG ST 61,1.376932057,103.885697,1.296613883,10.53789737,w21zgfxm0nwp,4.0641922,530690
2015-01,HOUGANG,4 ROOM,514,HOUGANG AVE 10,04 TO 06,84,Simplified,1986,70,01/01/2015,450115.0044,5358.511957,514 HOUGANG AVE 10,1.372116705,103.8891927,0.792424977,10.19515382,w21zu1cc1thd,0.309649734,530514
2015-01,HOUGANG,4 ROOM,603,HOUGANG AVE 4,10 TO 12,84,Simplified,1985,69,01/01/2015,450115.0044,5358.511957,603 HOUGANG AVE 4,1.371436028,103.8858451,1.046112872,9.979112132,w21zgcxm5whw,4.00185136,530603
2015-01,HOUGANG,4 ROOM,606,HOUGANG AVE 4,01 TO 03,84,Simplified,1985,69,01/01/2015,452496.5652,5386.863872,606 HOUGANG AVE 4,1.370677344,103.885941,0.999203342,9.905652798,w21zgcx2vbu0,4.008831006,530606
2015-01,HOUGANG,4 ROOM,970,HOUGANG ST 91,04 TO 06,101,Model A,1999,83,01/01/2015,464404.3696,4598.063065,970 HOUGANG ST 91,1.37878538,103.880486,0.913199196,10.53948006,w21zgg52nb0x,3.55141018,530970
2015-01,HOUGANG,4 ROOM,566,HOUGANG ST 51,04 TO 06,107,Model A,1992,76,01/01/2015,473930.6131,4429.258066,566 HOUGANG ST 51,1.381272409,103.8884351,1.247589296,11.09570121,w21zu53nrzzf,0.54859839,530566
2015-01,HOUGANG,4 ROOM,310,HOUGANG AVE 5,07 TO 09,98,New Generation,1984,68,01/01/2015,476312.1739,4860.328306,310 HOUGANG AVE 5,1.366328104,103.896214,0.243150133,9.977682472,w21zu0wzmq00,0.599980991,530310
2015-01,HOUGANG,4 ROOM,699C,HOUGANG ST 52,01 TO 03,100,Model A,1998,82,01/01/2015,479751.1478,4797.511478,699C HOUGANG ST 52,1.37644095,103.8885273,1.220965215,10.60464227,w21zu49665hw,0.610896755,533699
2015-01,HOUGANG,4 ROOM,111,HOUGANG AVE 1,04 TO 06,95,New Generation,1983,67,01/01/2015,482266.0761,5076.485012,111 HOUGANG AVE 1,1.354985765,103.8885575,1.459204404,8.466908161,w21zsn9m6geh,2.111387418,530111
2015-01,HOUGANG,4 ROOM,436,HOUGANG AVE 8,04 TO 06,103,Model A,1990,74,01/01/2015,482266.0761,4682.194914,436 HOUGANG AVE 8,1.377209778,103.8938456,1.136162043,10.92337492,w21zu4tny4d0,0.590086067,530436
2015-01,HOUGANG,4 ROOM,696,HOUGANG ST 61,07 TO 09,104,Model A,1987,71,01/01/2015,483456.8566,4648.623621,696 HOUGANG ST 61,1.375964495,103.8874236,1.245256856,10.50907971,w21zu42x86me,0.659716762,530696
2015-01,HOUGANG,4 ROOM,363,HOUGANG AVE 5,07 TO 09,104,Model A,1992,76,01/01/2015,494173.8805,4751.671928,363 HOUGANG AVE 5,1.369900384,103.8963935,0.414220715,10.33221075,w21zu1rh1ryn,0.440659824,530363
2015-01,HOUGANG,4 ROOM,916,HOUGANG AVE 9,10 TO 12,100,Model A,1998,82,01/01/2015,497746.2218,4977.462218,916 HOUGANG AVE 9,1.374912942,103.8842937,1.083764202,10.27372214,w21zgfq1rqrg,3.870434733,530916
2015-01,HOUGANG,4 ROOM,506,HOUGANG AVE 8,07 TO 09,103,Model A,1987,71,01/01/2015,501318.5631,4867.170515,506 HOUGANG AVE 8,1.372765724,103.8876188,0.968422248,10.19089429,w21zu1bsuyp4,0.489672872,530506
2015-01,HOUGANG,4 ROOM,636,HOUGANG AVE 8,07 TO 09,105,Model A,1987,71,01/01/2015,506081.6848,4819.82557,636 HOUGANG AVE 8,1.370612712,103.8792091,0.552740178,9.636217019,w21zgcd83h8r,3.259876066,530636
2015-01,HOUGANG,4 ROOM,134,LOR AH SOO,07 TO 09,103,Model A,1984,68,01/01/2015,509654.0261,4948.097341,134 LOR AH SOO,1.350464683,103.8865094,1.309574894,7.919208221,w21zevzg50gg,1.051000831,530134
2015-01,HOUGANG,4 ROOM,456,HOUGANG AVE 10,04 TO 06,104,Model A,1992,76,01/01/2015,512035.587,4923.419106,456 HOUGANG AVE 10,1.377171374,103.895401,1.140536822,10.99485477,w21zu4wqd73g,0.637872412,530456
2015-01,HOUGANG,4 ROOM,463,HOUGANG AVE 10,04 TO 06,106,Model A,1992,76,01/01/2015,529897.2935,4999.031071,463 HOUGANG AVE 10,1.372356451,103.8949681,0.606587725,10.49762463,w21zu1y481z1,0.22668189,530463
2015-01,HOUGANG,4 ROOM,438,HOUGANG AVE 8,01 TO 03,105,Model A,1990,74,01/01/2015,529897.2935,5046.640891,438 HOUGANG AVE 8,1.378043936,103.8931526,1.232664263,10.97420626,w21zu4uetyj2,0.510456029,530438
2015-01,HOUGANG,4 ROOM,220,HOUGANG ST 21,07 TO 09,106,Model A,1992,76,01/01/2015,631113.6305,5953.902174,220 HOUGANG ST 21,1.356934396,103.8845125,1.538055106,8.452643576,w21zezn2swfu,0.307493953,530220
2015-01,HOUGANG,5 ROOM,540,HOUGANG AVE 8,07 TO 09,121,Improved,1989,73,01/01/2015,506081.6848,4182.493263,540 HOUGANG AVE 8,1.377815681,103.8912825,1.243383635,10.86544477,w21zu4g6676y,0.587037707,530540
2015-01,HOUGANG,5 ROOM,976,HOUGANG ST 91,04 TO 06,120,Improved,1999,83,01/01/2015,569193.0479,4743.275399,976 HOUGANG ST 91,1.377218862,103.8802818,0.780061669,10.36756607,w21zgfeqfh0n,3.483932628,530976
2015-01,HOUGANG,5 ROOM,699A,HOUGANG ST 52,01 TO 03,121,Improved,1999,83,01/01/2015,587054.7544,4851.692185,699A HOUGANG ST 52,1.376972117,103.8888641,1.253964884,10.67329272,w21zu49t3ypw,0.636497889,531699
2015-01,HOUGANG,5 ROOM,567,HOUGANG ST 51,10 TO 12,117,Improved,1997,81,01/01/2015,621587.387,5312.712709,567 HOUGANG ST 51,1.378491093,103.8890064,1.398244455,10.83442933,w21zu4cwm33g,0.67635805,530567
2015-01,HOUGANG,5 ROOM,924,HOUGANG AVE 9,07 TO 09,120,Improved,1998,82,01/01/2015,628732.0696,5239.433913,924 HOUGANG AVE 9,1.376295016,103.882146,0.904381713,10.33630842,w21zgfs9mryr,3.662956049,530924
2015-01,HOUGANG,5 ROOM,466,HOUGANG AVE 8,04 TO 06,124,Improved,1992,76,01/01/2015,714468.2609,5761.840814,466 HOUGANG AVE 8,1.372519921,103.8970056,0.695993206,10.61926353,w21zu1z7x8q2,0.453303179,530466
2015-01,HOUGANG,5 ROOM,837,HOUGANG CTRL,07 TO 09,117,Improved,1997,81,01/01/2015,763156.8913,6522.708473,837 HOUGANG CTRL,1.36931023,103.8915253,0.38967111,10.0244865,w21zu178b1bj,0.142687011,530837
2015-01,HOUGANG,EXECUTIVE,967,HOUGANG AVE 9,01 TO 03,137,Apartment,1999,83,01/01/2015,659692.3609,4815.272707,967 HOUGANG AVE 9,1.378183076,103.8786414,0.729468328,10.41527484,w21zgffh7zcn,3.335721744,530967
2015-01,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,01 TO 03,148,Maisonette,1985,69,01/01/2015,700178.8957,4730.938484,357 HOUGANG AVE 7,1.372858509,103.8996487,0.898773372,10.79433181,w21zu3cmmr35,0.74980393,530357
2015-01,HOUGANG,EXECUTIVE,577,HOUGANG AVE 4,07 TO 09,140,Apartment,1997,81,01/01/2015,708514.3587,5060.816848,577 HOUGANG AVE 4,1.378622287,103.8850528,1.309693225,10.68755401,w21zgfyz11vd,4.036793368,530577
2015-01,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148,Maisonette,1987,71,01/01/2015,710895.9196,4803.350808,633 HOUGANG AVE 8,1.369826072,103.8793174,0.606905386,9.55760993,w21zgc6egd14,3.269700499,530633
2015-01,HOUGANG,EXECUTIVE,577,HOUGANG AVE 4,07 TO 09,139,Apartment,1997,81,01/01/2015,744237.7718,5354.228574,577 HOUGANG AVE 4,1.378622287,103.8850528,1.309693225,10.68755401,w21zgfyz11vd,4.036793368,530577
2015-01,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,148,Maisonette,1991,75,01/01/2015,750191.674,5068.862662,446 HOUGANG AVE 8,1.378804588,103.8942838,1.312247388,11.10364909,w21zu5j807bc,0.434872528,530446
2015-01,HOUGANG,EXECUTIVE,455,HOUGANG AVE 10,07 TO 09,148,Maisonette,1992,76,01/01/2015,791868.9892,5350.466143,455 HOUGANG AVE 10,1.377482706,103.8954334,1.175142841,11.0273418,w21zu4y27j6h,0.611970118,530455
2015-01,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,10 TO 12,156,Maisonette,1986,70,01/01/2015,809730.6957,5190.581383,712 HOUGANG AVE 2,1.365882221,103.8873871,0.757780707,9.484324528,w21zu08kzdfk,0.738772499,530712
2015-01,HOUGANG,EXECUTIVE,851,HOUGANG CTRL,10 TO 12,137,Apartment,1997,81,01/01/2015,928808.7392,6779.625833,851 HOUGANG CTRL,1.370168991,103.8936261,0.361350169,10.21423488,w21zu1mjbfn8,0.131438289,530851
2015-01,JURONG EAST,3 ROOM,33,TEBAN GDNS RD,01 TO 03,77,Improved,1977,61,01/01/2015,321510.7174,4175.463862,33 TEBAN GDNS RD,1.320302528,103.7418485,2.145407193,12.7469948,w21z88qe260z,1.354503434,600033
2015-01,JURONG EAST,3 ROOM,43,TEBAN GDNS RD,01 TO 03,68,New Generation,1985,69,01/01/2015,327464.6196,4815.65617,43 TEBAN GDNS RD,1.321102559,103.741674,2.171566912,12.79070355,w21z88qrupqg,1.267739802,600043
2015-01,JURONG EAST,3 ROOM,257,JURONG EAST ST 24,01 TO 03,67,New Generation,1983,67,01/01/2015,333418.5218,4976.395847,257 JURONG EAST ST 24,1.344518043,103.7386303,0.566596353,14.06066211,w21z8su0mk36,0.668037679,600257
2015-01,JURONG EAST,3 ROOM,264,JURONG EAST ST 24,10 TO 12,68,New Generation,1983,67,01/01/2015,351280.2283,5165.88571,264 JURONG EAST ST 24,1.343828697,103.7416542,0.601995091,13.72560367,w21z8swk7gb4,0.952808075,600264
2015-01,JURONG EAST,3 ROOM,231,JURONG EAST ST 21,04 TO 06,67,New Generation,1981,65,01/01/2015,357829.5207,5340.739115,231 JURONG EAST ST 21,1.341127495,103.7381012,0.938016413,13.9513351,w21z8s5u8uq9,0.526196265,600231
2015-01,JURONG EAST,3 ROOM,244,JURONG EAST ST 24,04 TO 06,67,New Generation,1983,67,01/01/2015,364378.8131,5438.489747,244 JURONG EAST ST 24,1.342631872,103.7421338,0.742162893,13.61869482,w21z8sqtqutx,0.95652331,600244
2015-01,JURONG EAST,3 ROOM,110,JURONG EAST ST 13,04 TO 06,68,New Generation,1982,66,01/01/2015,376286.6174,5533.626727,110 JURONG EAST ST 13,1.338870882,103.7362185,1.246230562,14.03971132,w21z8edrmpdg,0.433209748,600110
2015-01,JURONG EAST,3 ROOM,208,JURONG EAST ST 21,01 TO 03,67,New Generation,1982,66,01/01/2015,381049.7392,5687.30954,208 JURONG EAST ST 21,1.3384364,103.7426669,1.208779537,13.365263,w21z8exhgqeh,0.501956563,600208
2015-01,JURONG EAST,3 ROOM,102,JURONG EAST ST 13,07 TO 09,68,New Generation,1982,66,01/01/2015,428680.9565,6304.131714,102 JURONG EAST ST 13,1.336096579,103.7382192,1.474401787,13.71406798,w21z8e5z7dqw,0.457765558,600102
2015-01,JURONG EAST,3 ROOM,102,JURONG EAST ST 13,07 TO 09,68,New Generation,1982,66,01/01/2015,440588.7609,6479.246484,102 JURONG EAST ST 13,1.336096579,103.7382192,1.474401787,13.71406798,w21z8e5z7dqw,0.457765558,600102
2015-01,JURONG EAST,3 ROOM,302,JURONG EAST ST 32,13 TO 15,84,New Generation,1983,67,01/01/2015,452496.5652,5386.863872,302 JURONG EAST ST 32,1.344653025,103.7344852,0.856217883,14.48172698,w21z8sc1htqr,0.351410441,600302
2015-01,JURONG EAST,3 ROOM,210,JURONG EAST ST 21,01 TO 03,82,New Generation,1983,67,01/01/2015,464404.3696,5663.467922,210 JURONG EAST ST 21,1.338894938,103.7385551,1.163680377,13.80297576,w21z8espes15,0.645943557,600210
2015-01,JURONG EAST,4 ROOM,304,JURONG EAST ST 32,01 TO 03,99,New Generation,1983,67,01/01/2015,407246.9087,4113.605139,304 JURONG EAST ST 32,1.345144688,103.7347505,0.800886701,14.4787862,w21z8sck4chh,0.410876413,600304
2015-01,JURONG EAST,4 ROOM,65,TEBAN GDNS RD,16 TO 18,91,Model A,2003,87,01/01/2015,454878.1261,4998.660727,65 TEBAN GDNS RD,1.321968839,103.7392259,2.452983464,13.07918831,w21z88st50v7,1.227667119,600065
2015-01,JURONG EAST,4 ROOM,236,JURONG EAST ST 21,07 TO 09,95,New Generation,1982,66,01/01/2015,488219.9783,5139.157666,236 JURONG EAST ST 21,1.340406911,103.7421286,0.983880482,13.51180197,w21z8sn8qvcw,0.710778045,600236
2015-01,JURONG EAST,4 ROOM,229,JURONG EAST ST 21,04 TO 06,91,New Generation,1981,65,01/01/2015,494173.8805,5430.482203,229 JURONG EAST ST 21,1.341830557,103.7380203,0.867534419,13.99242227,w21z8s78xp67,0.515785823,600229
2015-01,JURONG EAST,4 ROOM,208,JURONG EAST ST 21,01 TO 03,99,New Generation,1982,66,01/01/2015,530954.7065,5363.178854,208 JURONG EAST ST 21,1.3384364,103.7426669,1.208779537,13.365263,w21z8exhgqeh,0.501956563,600208
2015-01,JURONG EAST,4 ROOM,321,JURONG EAST ST 31,04 TO 06,104,Model A,1984,68,01/01/2015,533469.6348,5129.515719,321 JURONG EAST ST 31,1.348358186,103.7300922,1.186246968,15.10062062,w21z8mmyy24v,0.696067451,600321
2015-01,JURONG EAST,4 ROOM,265,TOH GUAN RD,04 TO 06,101,Model A,1998,82,01/01/2015,595390.2174,5894.952648,265 TOH GUAN RD,1.340708117,103.7447023,1.037460904,13.2682769,w21z8u0d4y0g,0.811867861,600265
2015-01,JURONG EAST,4 ROOM,268,TOH GUAN RD,16 TO 18,102,Model A,1999,83,01/01/2015,625159.7283,6129.016944,268 TOH GUAN RD,1.341866529,103.7450352,0.941622316,13.29196298,w21z8u2bfw11,0.853970944,600268
2015-01,JURONG EAST,5 ROOM,407,PANDAN GDNS,07 TO 09,104,Standard,1979,63,01/01/2015,464404.3696,4465.426631,407 PANDAN GDNS,1.318890482,103.7486275,1.38794271,11.9792171,w21z8b57n5p8,1.648444034,600407
2015-01,JURONG EAST,5 ROOM,240,JURONG EAST ST 21,04 TO 06,123,Improved,1982,66,01/01/2015,619205.8261,5034.193708,240 JURONG EAST ST 21,1.341067511,103.7415732,0.903266497,13.59903499,w21z8snk3c5e,0.782914477,600240
2015-01,JURONG EAST,5 ROOM,276,TOH GUAN RD,10 TO 12,121,Improved,1998,82,01/01/2015,691710.0652,5716.612109,276 TOH GUAN RD,1.340960547,103.7474537,1.178964633,13.00650857,w21z8u4edvhm,0.843800456,600276
2015-01,JURONG EAST,5 ROOM,272,TOH GUAN RD,13 TO 15,121,Improved,1999,83,01/01/2015,696606.5544,5757.078962,272 TOH GUAN RD,1.342104131,103.7454087,0.941510195,13.2666637,w21z8u3474rd,0.80988763,600272
2015-01,JURONG EAST,5 ROOM,269,TOH GUAN RD,19 TO 21,121,Improved,1999,83,01/01/2015,744237.7718,6150.725387,269 TOH GUAN RD,1.34146035,103.7456777,1.017459084,13.20791328,w21z8u1q9d24,0.858113889,600269
2015-01,JURONG EAST,EXECUTIVE,216,JURONG EAST ST 21,10 TO 12,148,Maisonette,1985,69,01/01/2015,807349.1348,5455.061722,216 JURONG EAST ST 21,1.339530845,103.7378094,1.116175822,13.90746279,w21z8ege64th,0.54055182,600216
2015-01,JURONG WEST,3 ROOM,186,BOON LAY AVE,10 TO 12,59,Improved,1975,59,01/01/2015,295313.5478,5005.31437,186 BOON LAY AVE,1.345727283,103.7110274,0.83446997,16.91741135,w21z8hbp6jep,1.066054001,640186
2015-01,JURONG WEST,3 ROOM,185,BOON LAY AVE,13 TO 15,59,Improved,1975,59,01/01/2015,303649.0109,5146.593405,185 BOON LAY AVE,1.346405382,103.7107771,0.855587107,16.97161537,w21xxvpgkk0k,1.003367375,640185
2015-01,JURONG WEST,3 ROOM,210,BOON LAY PL,01 TO 03,65,Improved,1977,61,01/01/2015,303649.0109,4671.523244,210 BOON LAY PL,1.347645928,103.7129332,0.622976085,16.80340113,w21z8j36we2j,0.929265904,640210
2015-01,JURONG WEST,3 ROOM,186,BOON LAY AVE,04 TO 06,59,Improved,1975,59,01/01/2015,307221.3522,5207.141563,186 BOON LAY AVE,1.345727283,103.7110274,0.83446997,16.91741135,w21z8hbp6jep,1.066054001,640186
2015-01,JURONG WEST,3 ROOM,495,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,70,01/01/2015,309602.9131,4837.545517,495 JURONG WEST ST 41,1.349690738,103.7243623,0.733704539,15.73841135,w21z8m9y8bd6,0.664610715,640495
2015-01,JURONG WEST,3 ROOM,120,HO CHING RD,07 TO 09,67,Improved,1972,56,01/01/2015,327464.6196,4887.531636,120 HO CHING RD,1.335407648,103.724261,1.409575005,15.13109099,w21z871eq6n8,1.022529353,610120
2015-01,JURONG WEST,3 ROOM,215,BOON LAY PL,07 TO 09,66,Improved,1974,58,01/01/2015,333418.5218,5051.795784,215 BOON LAY PL,1.348684375,103.7123598,0.711937949,16.907373,w21z8j909hux,1.039485283,640215
2015-01,JURONG WEST,3 ROOM,480,JURONG WEST ST 41,01 TO 03,67,New Generation,1985,69,01/01/2015,333418.5218,4976.395847,480 JURONG WEST ST 41,1.34684766,103.7240418,0.621537469,15.63705331,w21z8m1tcqe7,0.382465919,640480
2015-01,JURONG WEST,3 ROOM,473,JURONG WEST ST 41,04 TO 06,67,New Generation,1984,69,01/01/2015,336990.8631,5029.714374,473 JURONG WEST ST 41,1.34883175,103.7227342,0.529191951,15.8613271,w21z8m89dbkq,0.513379116,640473
2015-01,JURONG WEST,3 ROOM,504,JURONG WEST ST 51,01 TO 03,74,Model A,1986,70,01/01/2015,345326.3261,4666.571974,504 JURONG WEST ST 51,1.349827613,103.7188438,0.344245392,16.30031694,w21z8jtz24p7,0.670453255,640504
2015-01,JURONG WEST,3 ROOM,440,JURONG WEST AVE 1,01 TO 03,75,Model A,1985,69,01/01/2015,348898.6674,4651.982232,440 JURONG WEST AVE 1,1.351311469,103.7228363,0.702200216,15.96941228,w21z8mbxvq8q,0.784853928,640440
2015-01,JURONG WEST,3 ROOM,463,JURONG WEST ST 41,01 TO 03,67,New Generation,1985,69,01/01/2015,357234.1305,5331.852693,463 JURONG WEST ST 41,1.350571875,103.7232393,0.680287105,15.89332294,w21z8mbgwsug,0.713567431,640463
2015-01,JURONG WEST,3 ROOM,915,JURONG WEST ST 91,01 TO 03,73,Model A,1988,72,01/01/2015,357234.1305,4893.618225,915 JURONG WEST ST 91,1.34108919,103.6878703,3.460913469,19.16488828,w21xxkphqmpu,1.09158894,640915
2015-01,JURONG WEST,3 ROOM,916,JURONG WEST ST 91,04 TO 06,73,Model A,1988,72,01/01/2015,357234.1305,4893.618225,916 JURONG WEST ST 91,1.340693227,103.6878156,3.475066441,19.15731913,w21xxkp4j5r4,1.083763372,640916
2015-01,JURONG WEST,3 ROOM,914,JURONG WEST ST 91,07 TO 09,73,Model A,1988,72,01/01/2015,363188.0326,4975.178529,914 JURONG WEST ST 91,1.341455371,103.6879703,3.442875252,19.16676191,w21xxkpq8c6k,1.095254442,640914
2015-01,JURONG WEST,3 ROOM,915,JURONG WEST ST 91,07 TO 09,73,Model A,1988,72,01/01/2015,372714.2761,5105.675015,915 JURONG WEST ST 91,1.34108919,103.6878703,3.460913469,19.16488828,w21xxkphqmpu,1.09158894,640915
2015-01,JURONG WEST,3 ROOM,475,JURONG WEST ST 41,07 TO 09,73,Model A,1984,68,01/01/2015,375095.837,5138.299137,475 JURONG WEST ST 41,1.348098041,103.7250872,0.752920599,15.58982792,w21z8m6m1xwy,0.563039637,640475
2015-01,JURONG WEST,3 ROOM,462,JURONG WEST ST 41,07 TO 09,73,Model A,1984,68,01/01/2015,381049.7392,5219.85944,462 JURONG WEST ST 41,1.350659666,103.7223482,0.612712723,15.98684732,w21z8mbk1vhq,0.706307317,640462
2015-01,JURONG WEST,3 ROOM,339A,KANG CHING RD,04 TO 06,67,Model A,2012,96,01/01/2015,392957.5435,5865.037963,339A KANG CHING RD,1.337854664,103.7214627,1.037705921,15.51769391,w21z85x9t60j,0.687013268,611339
2015-01,JURONG WEST,3 ROOM,337B,TAH CHING RD,19 TO 21,64,Model A,2010,94,01/01/2015,392957.5435,6139.961617,337B TAH CHING RD,1.337450347,103.7223956,1.116636727,15.40476701,w21z872r4yzf,0.747808839,612337
2015-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,01 TO 03,85,Model A2,2002,86,01/01/2015,392957.5435,4623.029924,276A JURONG WEST ST 25,1.35320439,103.7036544,1.795914995,17.99515978,w21xxy6dyr96,1.619971842,641276
2015-01,JURONG WEST,4 ROOM,273D,JURONG WEST AVE 3,01 TO 03,85,Model A2,2001,85,01/01/2015,396529.8848,4665.057468,273D JURONG WEST AVE 3,1.352255026,103.7030813,1.816707175,18.01190752,w21xxy4m2yw5,1.528468075,644273
2015-01,JURONG WEST,4 ROOM,275B,JURONG WEST ST 25,01 TO 03,90,Model A,2002,86,01/01/2015,396529.8848,4405.887609,275B JURONG WEST ST 25,1.352883726,103.70248,1.903570915,18.10087424,w21xxy3c4gv9,1.611254736,642275
2015-01,JURONG WEST,4 ROOM,816,JURONG WEST ST 81,04 TO 06,107,Model A,1993,77,01/01/2015,404865.3479,3783.788298,816 JURONG WEST ST 81,1.345313966,103.6964185,2.457802573,18.41729992,w21xxsvmj8ty,0.831133834,640816
2015-01,JURONG WEST,4 ROOM,417,JURONG WEST ST 42,07 TO 09,89,Simplified,1985,69,01/01/2015,408437.6892,4589.187519,417 JURONG WEST ST 42,1.351309336,103.727345,1.110678471,15.51995288,w21z8mgzyq66,0.99643281,640417
2015-01,JURONG WEST,4 ROOM,446,JURONG WEST ST 42,01 TO 03,106,Model A,1985,69,01/01/2015,415582.3718,3920.588413,446 JURONG WEST ST 42,1.352215713,103.7195556,0.617818205,16.3415202,w21z8nnm0z60,0.907160988,640446
2015-01,JURONG WEST,4 ROOM,419,JURONG WEST ST 42,04 TO 06,84,Simplified,1985,69,01/01/2015,419154.7131,4989.93706,419 JURONG WEST ST 42,1.350933871,103.7271727,1.075085815,15.51838841,w21z8mgvf23f,0.95216483,640419
